日期,品类,产品名称,产品ID,价格
2026-02-21,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,7200.0
2026-02-22,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,7200.0
2026-02-23,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,7200.0
2026-02-24,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,7200.0
2026-02-25,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6950.0
2026-02-26,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6950.0
2026-02-27,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6950.0
2026-02-28,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6950.0
2026-03-01,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6950.0
2026-03-02,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6950.0
2026-03-03,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6950.0
2026-03-04,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6950.0
2026-03-05,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6950.0
2026-03-06,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6950.0
2026-03-07,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6950.0
2026-03-08,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6950.0
2026-03-09,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6950.0
2026-03-10,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6950.0
2026-03-11,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-12,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-13,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-14,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-15,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-16,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-17,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-18,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-19,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-20,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-21,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-22,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-23,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-24,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-25,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-03-26,gpu,影驰 RTX5070TI  金属大师黑金版OC,1c6f0438-279c-416c-9cc3-df1646695c08,6900.0
2026-02-19,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-02-20,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-02-21,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-02-22,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-02-23,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-02-24,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-02-25,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-02-26,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-02-27,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-02-28,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-03-01,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-03-02,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-03-03,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-03-04,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-03-05,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-03-06,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-03-07,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-03-08,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-03-09,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5450.0
2026-03-10,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5300.0
2026-03-11,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5300.0
2026-03-12,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5300.0
2026-03-13,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5300.0
2026-03-14,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5300.0
2026-03-15,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5300.0
2026-03-16,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5300.0
2026-03-17,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5300.0
2026-03-18,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5200.0
2026-03-19,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5200.0
2026-03-20,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5200.0
2026-03-21,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5200.0
2026-03-22,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5200.0
2026-03-23,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5200.0
2026-03-24,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5200.0
2026-03-25,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5200.0
2026-03-26,gpu,华硕 TX RTX5070 O12G GAMING,26a73461-26f1-419d-b1e5-64719491031b,5200.0
2026-02-19,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5700.0
2026-02-20,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5700.0
2026-02-21,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5700.0
2026-02-22,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5700.0
2026-02-23,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5700.0
2026-02-24,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-02-25,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-02-26,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-02-27,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-02-28,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-01,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-02,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-03,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-04,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-05,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-06,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-07,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-08,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-09,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-10,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-11,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-12,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-13,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-14,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-15,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-16,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-17,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5750.0
2026-03-18,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5700.0
2026-03-19,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5700.0
2026-03-20,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5700.0
2026-03-21,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5700.0
2026-03-22,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5700.0
2026-03-23,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5700.0
2026-03-24,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5700.0
2026-03-25,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5700.0
2026-03-26,gpu,华硕 TUF RTX5070 O12G GAMING,32ad7022-8664-41a1-ba17-57aa0c98883e,5700.0
2026-02-19,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7250.0
2026-02-20,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7250.0
2026-02-21,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7250.0
2026-02-22,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7250.0
2026-02-23,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7250.0
2026-02-24,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7250.0
2026-02-25,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7000.0
2026-02-26,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7000.0
2026-02-27,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7000.0
2026-02-28,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7000.0
2026-03-01,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7000.0
2026-03-02,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7000.0
2026-03-03,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7000.0
2026-03-04,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7000.0
2026-03-05,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7000.0
2026-03-06,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7000.0
2026-03-07,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7000.0
2026-03-08,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7000.0
2026-03-09,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7000.0
2026-03-10,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,7000.0
2026-03-11,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-12,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-13,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-14,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-15,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-16,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-17,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-18,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-19,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-20,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-21,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-22,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-23,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-24,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-25,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-03-26,gpu,影驰 RTX5070TI 金属大师白金版OC 白色,5774b108-c119-4679-a436-971d299b4f27,6950.0
2026-02-19,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-02-20,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-02-21,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-02-22,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-02-23,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-02-24,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-02-25,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-02-26,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-02-27,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-02-28,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-03-01,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-03-02,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-03-03,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-03-04,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-03-05,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-03-06,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-03-07,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-03-08,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-03-09,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-03-10,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-03-11,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-03-12,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-03-13,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4150.0
2026-03-14,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4100.0
2026-03-15,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4100.0
2026-03-16,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4100.0
2026-03-17,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4100.0
2026-03-18,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4100.0
2026-03-19,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4100.0
2026-03-20,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4100.0
2026-03-21,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4100.0
2026-03-22,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4100.0
2026-03-23,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4100.0
2026-03-24,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4100.0
2026-03-25,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4100.0
2026-03-26,gpu,七彩虹 5060TI ADOC 16G,9547f56c-6621-4b08-ab4a-1cd323cbde78,4080.0
2026-02-19,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5150.0
2026-02-20,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5150.0
2026-02-21,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5150.0
2026-02-22,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5150.0
2026-02-23,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5150.0
2026-02-24,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-02-25,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-02-26,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-02-27,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-02-28,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-01,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-02,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-03,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-04,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-05,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-06,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-07,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-08,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-09,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-10,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-11,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-12,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-13,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-14,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-15,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-16,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-17,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-18,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-19,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-20,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-21,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-22,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-23,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-24,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-25,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-03-26,gpu,七彩虹 战斧5070   豪华 12G,92cb190e-b91c-4141-90c0-0f65e08d8664,5000.0
2026-02-19,gpu,华硕 ROG RTX5070 O12G GAMING,8ab619a6-dc7b-49e2-93ee-07497bb15b0c,6700.0
2026-02-20,gpu,华硕 ROG RTX5070 O12G GAMING,8ab619a6-dc7b-49e2-93ee-07497bb15b0c,6700.0
2026-02-21,gpu,华硕 ROG RTX5070 O12G GAMING,8ab619a6-dc7b-49e2-93ee-07497bb15b0c,6700.0
2026-02-22,gpu,华硕 ROG RTX5070 O12G GAMING,8ab619a6-dc7b-49e2-93ee-07497bb15b0c,6700.0
2026-02-23,gpu,华硕 ROG RTX5070 O12G GAMING,8ab619a6-dc7b-49e2-93ee-07497bb15b0c,6700.0
2026-02-24,gpu,华硕 ROG RTX5070 O12G GAMING,8ab619a6-dc7b-49e2-93ee-07497bb15b0c,6700.0
2026-02-25,gpu,华硕 ROG RTX5070 O12G GAMING,8ab619a6-dc7b-49e2-93ee-07497bb15b0c,6700.0
2026-02-26,gpu,华硕 ROG RTX5070 O12G GAMING,8ab619a6-dc7b-49e2-93ee-07497bb15b0c,6700.0
2026-02-27,gpu,华硕 ROG RTX5070 O12G GAMING,8ab619a6-dc7b-49e2-93ee-07497bb15b0c,6700.0
2026-02-28,gpu,华硕 ROG RTX5070 O12G GAMING,8ab619a6-dc7b-49e2-93ee-07497bb15b0c,6700.0
2026-03-01,gpu,华硕 ROG RTX5070 O12G GAMING,8ab619a6-dc7b-49e2-93ee-07497bb15b0c,6700.0
